follower	followee	count
142383345	1058520120	1
8912232	1058520120	1
213879102	1058520120	1
133793696	1058520120	1
402733032	1058520120	1
747866820	1058520120	1
776664410	1058520120	1
1058520120	305216911	1
1058520120	258900199	1
1058520120	515822213	1
1058520120	133832049	1
1058520120	941080085121175552	1
1058520120	755113	1
1058520120	237845487	1
1058520120	22107517	1
1058520120	804015436979277824	1
1058520120	558769636	1
1058520120	22044727	1
1058520120	818282957618216960	1
1058520120	36596856	1
1058520120	29417304	1
1058520120	755098969190072320	1
1058520120	716564185	1
1058520120	2260619350	1
1058520120	624413	1
1058520120	202206694	1
1058520120	78403308	1
1058520120	2891210047	1
1058520120	21111098	1
1058520120	382791093	1
1058520120	88784440	1
1058520120	75364211	1
1058520120	18632666	1
1058520120	73303753	1
1058520120	76649729	1
1058520120	21269970	1
1058520120	825687307	1
1058520120	259873788	1
1058520120	15012352	1
1058520120	993153006	1
1058520120	225921757	1
1058520120	21312961	1
1058520120	2966570782	1
1058520120	35017909	1
1058520120	10615232	1
1058520120	102455692	1
1058520120	555473643	1
1058520120	304679484	1
1058520120	14345812	1
1058520120	21807755	1
1058520120	245891006	1
1058520120	897565399771992064	1
1058520120	214112621	1
1058520120	806862084277407744	1
1058520120	17961886	1
1058520120	2962868158	1
1058520120	830908366377611266	1
1058520120	221135570	1
1058520120	187993109	1
1058520120	83795099	1
1058520120	266133081	1
1058520120	16056306	1
1058520120	44039298	1
1058520120	456806128	1
1058520120	14526877	1
1058520120	161791703	1
1058520120	26350255	1
1058520120	46220856	1
1058520120	939091	1
1058520120	414331122	1
1058520120	15324851	1
1058520120	814367737342328833	1
1058520120	65652799	1
1058520120	7212562	1
1058520120	15778911	1
1058520120	1045110018	1
1058520120	172858784	1
1058520120	1451773004	1
1058520120	65647594	1
1058520120	42953842	1
1058520120	2248872301	1
1058520120	36196298	1
1058520120	19394188	1
1058520120	1071840474	1
1058520120	8487622	1
1058520120	105242077	1
1058520120	455024343	1
1058520120	14861641	1
1058520120	774337933893636096	1
1058520120	193732179	1
1058520120	3315182226	1
1058520120	162069635	1
1058520120	249787913	1
1058520120	73484128	1
1058520120	2856787757	1
1058520120	17494010	1
1058520120	47747074	1
1058520120	60828944	1
1058520120	150078976	1
1058520120	234374703	1
1058520120	236511574	1
1058520120	242555999	1
1058520120	242836537	1
1058520120	292495654	1
1058520120	293131808	1
1058520120	278124059	1
1058520120	19405603	1
1058520120	1365175176	1
1058520120	138770045	1
1058520120	257091348	1
1058520120	41272328	1
1058520120	15007149	1
1058520120	30231097	1
1058520120	61583656	1
1058520120	249677516	1
1058520120	21878635	1
1058520120	52774637	1
1058520120	24464743	1
1058520120	48043084	1
1058520120	150110556	1
1058520120	173999134	1
1058520120	334079075	1
1058520120	342803375	1
1058520120	615443591	1
1058520120	16336095	1
1058520120	18915795	1
1058520120	21797658	1
1058520120	29244617	1
1058520120	12926172	1
1058520120	16228326	1
1058520120	21842781	1
1058520120	23664429	1
1058520120	25630016	1
1058520120	25702314	1
1058520120	26520417	1
1058520120	83462293	1
1058520120	219350591	1
1058520120	284639726	1
1058520120	381664207	1
1058520120	632992714	1
1058520120	2223157392	1
1058520120	6332292	1
1058520120	6904552	1
1058520120	11856592	1
1058520120	11857072	1
1058520120	14049145	1
1058520120	14940354	1
1058520120	15507433	1
1058520120	15537855	1
1058520120	15670644	1
1058520120	15891430	1
1058520120	15988710	1
1058520120	16042794	1
1058520120	16340501	1
1058520120	17044233	1
1058520120	18276341	1
1058520120	19419870	1
1058520120	19740592	1
1058520120	20182089	1
1058520120	20480549	1
1058520120	20975060	1
1058520120	21215620	1
1058520120	24196684	1
1058520120	24362769	1
1058520120	28195764	1
1058520120	28902856	1
1058520120	38271276	1
1058520120	44513878	1
1058520120	46955476	1
1058520120	80111587	1
1058520120	82643763	1
1058520120	108686283	1
1058520120	109446583	1
1058520120	179588796	1
1058520120	7998482	1
1058520120	13804112	1
1058520120	16413730	1
1058520120	16635505	1
1058520120	19026400	1
1058520120	19371141	1
1058520120	65483026	1
1058520120	217550103	1
1058520120	239974061	1
1058520120	16073416	1
1058520120	21333396	1
1058520120	204599219	1
1058520120	370491805	1
1058520120	62734246	1
1058520120	92055121	1
1058520120	1251763045	1
1058520120	22728467	1
1058520120	40532337	1
1058520120	44996163	1
1058520120	111664124	1
1058520120	122277905	1
1058520120	126369849	1
1058520120	177427007	1
1058520120	197183834	1
1058520120	207243664	1
1058520120	19032103	1
1058520120	54622050	1
1058520120	309883487	1
1058520120	1433652877	1
1058520120	2259259550	1
1058520120	1715501	1
1058520120	11702412	1
1058520120	14659350	1
1058520120	18482836	1
1058520120	23848444	1
1058520120	24951142	1
1058520120	27756540	1
1058520120	57770539	1
1058520120	89237846	1
1058520120	138774153	1
1058520120	240014188	1
1058520120	369534928	1
1058520120	2516164608	1
1058520120	30043495	1
1058520120	15742985	1
1058520120	17060020	1
1058520120	37281592	1
1058520120	118130765	1
1058520120	131538331	1
1058520120	138977055	1
1058520120	14843435	1
1058520120	48581849	1
1058520120	156016878	1
1058520120	14703188	1
1058520120	950531	1
1058520120	5511492	1
1058520120	7380872	1
1058520120	7381772	1
1058520120	11883722	1
1058520120	14216054	1
1058520120	14348157	1
1058520120	15765991	1
1058520120	15816595	1
1058520120	15988175	1
1058520120	16317567	1
1058520120	16313045	1
1058520120	16893929	1
1058520120	17270262	1
1058520120	17759597	1
1058520120	18580432	1
1058520120	18771370	1
1058520120	19554219	1
1058520120	21148783	1
1058520120	21394764	1
1058520120	21534951	1
1058520120	21802625	1
1058520120	22313347	1
1058520120	22485748	1
1058520120	22816767	1
1058520120	24933645	1
1058520120	26754354	1
1058520120	27245742	1
1058520120	28376929	1
1058520120	44681022	1
1058520120	44986099	1
1058520120	46447090	1
1058520120	48787877	1
1058520120	49986034	1
1058520120	68498034	1
1058520120	78716886	1
1058520120	102789488	1
1058520120	103927659	1
1058520120	108710418	1
1058520120	118747545	1
1058520120	119199684	1
1058520120	206487352	1
1058520120	219335586	1
1058520120	232235048	1
1058520120	235196204	1
1058520120	242907470	1
1058520120	292549803	1
1058520120	309354920	1
1058520120	316659505	1
1058520120	368050288	1
1058520120	423631401	1
1058520120	452521774	1
1058520120	558040899	1
1058520120	15780280	1
1058520120	15826822	1
1058520120	1339835893	1
1058520120	29077741	1
1058520120	58683409	1
1058520120	244128288	1
1058520120	245386255	1
1058520120	252296570	1
1058520120	9862752	1
1058520120	12245632	1
1058520120	28401561	1
1058520120	31534918	1
1058520120	55369810	1
1058520120	72637972	1
1058520120	75939860	1
1058520120	154985728	1
1058520120	227373977	1
1058520120	244212645	1
1058520120	247852986	1
1058520120	309282144	1
1058520120	322699008	1
1058520120	450899297	1
1058520120	462169232	1
1058520120	479856992	1
1058520120	544378056	1
1058520120	747876121	1
1058520120	1493053800	1
1058520120	15485844	1
1058520120	15567780	1
1058520120	16285830	1
1058520120	17289717	1
1058520120	18501487	1
1058520120	21100400	1
1058520120	26731754	1
1058520120	26953478	1
1058520120	47837269	1
1058520120	48125246	1
1058520120	53222666	1
1058520120	54322823	1
1058520120	77920769	1
1058520120	82509878	1
1058520120	119784462	1
1058520120	137734165	1
1058520120	158826094	1
1058520120	159655293	1
1058520120	185680080	1
1058520120	200542610	1
1058520120	234493276	1
1058520120	238814560	1
1058520120	316375309	1
1058520120	370489880	1
1058520120	528949429	1
1058520120	574801561	1
1058520120	1606535112	1
1058520120	1684234034	1
1058520120	4607	1
1058520120	926601	1
1058520120	31037199	1
1058520120	52521572	1
1058520120	1548489476	1
1058520120	16888532	1
1058520120	24058116	1
1058520120	52419540	1
1058520120	77928347	1
1058520120	17660884	1
1058520120	22027114	1
1058520120	23411972	1
1058520120	23865410	1
1058520120	29426372	1
1058520120	47013408	1
1058520120	66588182	1
1058520120	81596673	1
1058520120	114053787	1
1058520120	126158715	1
1058520120	198876996	1
1058520120	1117878464	1
1058520120	2291889678	1
1058520120	2447608704	1
1058520120	12960282	1
1058520120	16677854	1
1058520120	26769653	1
1058520120	42814585	1
1058520120	73146747	1
1058520120	186264062	1
1058520120	17177860	1
1058520120	25969442	1
1058520120	113161641	1
1058520120	158043148	1
1058520120	276697454	1
1058520120	21930447	1
1058520120	22685638	1
1058520120	25465628	1
1058520120	31448660	1
1058520120	31465599	1
1058520120	31563425	1
1058520120	37999041	1
1058520120	38217439	1
1058520120	48071844	1
1058520120	61285110	1
1058520120	102718971	1
1058520120	133826235	1
1058520120	159217087	1
1058520120	171171584	1
1058520120	247455917	1
1058520120	293303534	1
1058520120	299877078	1
1058520120	502009244	1
1058520120	718475688	1
1058520120	8912232	1
1058520120	15908429	1
1058520120	31053563	1
1058520120	87584353	1
1058520120	91069414	1
1058520120	119491006	1
1058520120	255347566	1
1058520120	282545479	1
1058520120	339332911	1
1058520120	4970411	1
1058520120	15728161	1
1058520120	18576537	1
1058520120	30249306	1
1058520120	58562226	1
1058520120	81381301	1
1058520120	93293716	1
1058520120	120233868	1
1058520120	119048111	1
1058520120	158658574	1
1058520120	168674628	1
1058520120	168684891	1
1058520120	189180763	1
1058520120	818910970567344128	1
1058520120	369245377	1
1058520120	380648579	1
1058520120	432771620	1
1058520120	486694111	1
1058520120	510516465	1
1058520120	950783972	1
1058520120	1055907624	1
1058520120	1058051748	1
1058520120	1058460818	1
1058520120	1058917562	1
1058520120	1074412920	1
1058520120	1096059529	1
1058520120	1135486501	1
1058520120	14982804	1
1058520120	15764644	1
1058520120	16160352	1
1058520120	16379018	1
1058520120	21406834	1
1058520120	25300308	1
1058520120	30354991	1
1058520120	33537967	1
1058520120	117821354	1
1058520120	205302299	1
1058520120	216503958	1
1058520120	233737858	1
1058520120	249722522	1
1058520120	271441733	1
1058520120	343171266	1
1058520120	581141508	1
1058520120	787373558	1
1058520120	1412685446	1
1058520120	1530850933	1
1058520120	1603419038	1
1058520120	1613223313	1
1058520120	1615463502	1
1058520120	2207588833	1
1058520120	2260197309	1
1058520120	15839947	1
1058520120	627357044	1
1058520120	6096642	1
1058520120	11384102	1
1058520120	12733642	1
1058520120	14949858	1
1058520120	15617668	1
1058520120	15650573	1
1058520120	15739494	1
1058520120	15947333	1
1058520120	15603220	1
1058520120	16698389	1
1058520120	17340781	1
1058520120	18683964	1
1058520120	19089116	1
1058520120	20295222	1
1058520120	20769514	1
1058520120	23768237	1
1058520120	23967935	1
1058520120	28279637	1
1058520120	46927338	1
1058520120	48388417	1
1058520120	78623653	1
1058520120	91671740	1
1058520120	96405362	1
1058520120	106520446	1
1058520120	133947893	1
1058520120	134870834	1
1058520120	135558864	1
1058520120	148771088	1
1058520120	155973490	1
1058520120	164383046	1
1058520120	165998897	1
1058520120	173925279	1
1058520120	183898020	1
1058520120	203226736	1
1058520120	217530311	1
1058520120	218982732	1
1058520120	221563863	1
1058520120	227841653	1
1058520120	240135871	1
1058520120	285252127	1
1058520120	301014412	1
1058520120	313545488	1
1058520120	326208966	1
1058520120	345158526	1
1058520120	347395654	1
1058520120	17912982	1
1058520120	24703826	1
1058520120	29607664	1
1058520120	39684959	1
1058520120	76715323	1
1058520120	80928773	1
1058520120	102238997	1
1058520120	262799941	1
1058520120	522282462	1
1058520120	15978412	1
1058520120	149180925	1
1058520120	19038768	1
1058520120	50406326	1
1058520120	330579721	1
1058520120	21115632	1
1058520120	18486881	1
1058520120	19598173	1
1058520120	20658469	1
1058520120	21542518	1
1058520120	749303	1
1058520120	612473	1
1058520120	108493356	1
1058520120	575693884	1
1058520120	202674763	1
1058520120	521792802	1
1058520120	381152398	1
1058520120	49217025	1
1058520120	24628162	1
1058520120	33607084	1
1058520120	1360891520	1
1058520120	813286	1
1058520120	17341768	1
1058520120	18697941	1
1058520120	185859198	1
1058520120	14660096	1
1058520120	21144947	1
1058520120	15248951	1
1058520120	20864258	1
1058520120	914742186	1
1058520120	41614373	1
1058520120	1927698344	1
1058520120	20458841	1
1058520120	330409007	1
1058520120	16029780	1
1058520120	382380425	1
1058520120	319766325	1
1058520120	38218024	1
1058520120	18730188	1
1058520120	24766444	1
1058520120	14688489	1
1058520120	16949998	1
1058520120	378278518	1
1058520120	129939204	1
1058520120	18162357	1
1058520120	2812299228	1
1058520120	236880759	1
1058520120	17429521	1
1058520120	415683367	1
1058520120	19739355	1
1058520120	18148466	1
1058520120	15131310	1
1058520120	2336974370	1
1058520120	14282672	1
1058520120	24913074	1
1058520120	18696134	1
1058520120	58928690	1
1058520120	1051127714	1
1058520120	937801969	1
1058520120	1092979962	1
1058520120	15008539	1
1058520120	158753986	1
1058520120	543713772	1
1058520120	31526865	1
1058520120	12811952	1
1058520120	7313362	1
1058520120	129949614	1
1058520120	2492165570	1
1058520120	97004383	1
1058520120	1337724457	1
1058520120	208566585	1
1058520120	2964351843	1
1058520120	158207097	1
1058520120	28181850	1
1058520120	17047549	1
1058520120	32575726	1
1058520120	33371149	1
1058520120	20687509	1
1058520120	1175221	1
1058520120	93957809	1
1058520120	197594920	1
1058520120	17088407	1
1058520120	37544289	1
1058520120	252421474	1
1058520120	158397501	1
1058520120	307633887	1
1058520120	14463848	1
1058520120	61762853	1
1058520120	18773778	1
1058520120	993424256	1
1058520120	15904570	1
1058520120	18217828	1
1058520120	158066369	1
293131808	242836537	1
378631423	242836537	1
305620929	242836537	1
19318314	242836537	1
796736612554117120	242836537	1
2970279814	242836537	1
234374703	242836537	1
1615463502	242836537	1
38254095	242836537	1
941080085121175552	242836537	1
88806753	242836537	1
776664410	242836537	1
1055685948	242836537	1
266133081	242836537	1
3122099613	242836537	1
278124059	242836537	1
47724293	242836537	1
818713465653051392	242836537	1
818472418620608512	242836537	1
24913074	242836537	1
2970462034	242836537	1
236898676	242836537	1
819470578528571392	242836537	1
49697450	242836537	1
41785345	242836537	1
3278223769	242836537	1
213879102	242836537	1
386543802	242836537	1
1934186011	242836537	1
1080891667308298240	242836537	1
16130109	242836537	1
1051396218	242836537	1
1078693601356509184	242836537	1
28827600	242836537	1
1075080722241736704	242836537	1
43810158	242836537	1
175102610	242836537	1
182073209	242836537	1
191245240	242836537	1
983481974	242836537	1
242836537	15856366	1
242836537	25630016	1
242836537	1051396218	1
242836537	15764644	1
242836537	939091	1
242836537	3565248672	1
242836537	1684234034	1
242836537	607946179	1
242836537	46131997	1
242836537	29607664	1
242836537	900548126	1
242836537	33537967	1
242836537	75022176	1
242836537	34774807	1
242836537	23768237	1
242836537	449588356	1
242836537	119048111	1
242836537	964032914626359296	1
242836537	917385043550629888	1
242836537	19539716	1
242836537	822131894540083201	1
242836537	988573326376427520	1
242836537	464854839	1
242836537	71019945	1
242836537	965015705123930114	1
242836537	575766234	1
242836537	5746452	1
242836537	292083207	1
242836537	875029068223315968	1
242836537	1055907624	1
242836537	358464377	1
242836537	301073375	1
242836537	263473924	1
242836537	2260619350	1
242836537	27075032	1
242836537	892219807	1
242836537	16073416	1
242836537	716813053	1
242836537	45828171	1
242836537	83462293	1
242836537	21728303	1
242836537	14081659	1
242836537	18228898	1
242836537	35803565	1
242836537	28162211	1
242836537	278124059	1
242836537	249787913	1
242836537	73303753	1
242836537	293131808	1
242836537	10615232	1
242836537	102251724	1
242836537	2571391298	1
242836537	409486555	1
242836537	68611923	1
242836537	555474658	1
242836537	26053643	1
242836537	56516570	1
242836537	79923701	1
242836537	970563998	1
242836537	1618037664	1
242836537	216776631	1
242836537	16153562	1
242836537	64420220	1
242836537	1414038823	1
242836537	1058520120	1
242836537	498549828	1
242836537	2375574151	1
242836537	195826487	1
242836537	2863996955	1
242836537	21844854	1
242836537	738080573365702657	1
242836537	340613443	1
242836537	15976705	1
242836537	3223426134	1
242836537	146167871	1
242836537	47747074	1
242836537	234186830	1
242836537	454099919	1
242836537	78623653	1
242836537	15458181	1
242836537	591973307	1
242836537	264025526	1
242836537	16405372	1
242836537	544378056	1
242836537	242555999	1
242836537	56552341	1
242836537	19394188	1
242836537	818282957618216960	1
242836537	813286	1
242836537	154909422	1
242836537	16935292	1
242836537	78361556	1
242836537	29501253	1
242836537	1543830679	1
242836537	43473674	1
242836537	30970039	1
242836537	20479813	1
242836537	95463107	1
242836537	48120914	1
242836537	2484564181	1
242836537	6112442	1
242836537	2427885031	1
242836537	15978412	1
242836537	72949789	1
242836537	15667291	1
242836537	46335511	1
242836537	90614279	1
242836537	237845487	1
242836537	25282328	1
242836537	240014188	1
242836537	30354991	1
242836537	3817401	1
242836537	14811485	1
242836537	172858784	1
242836537	17961886	1
242836537	3333055535	1
242836537	225265639	1
242836537	27756540	1
242836537	14342000	1
242836537	48038024	1
242836537	39511166	1
242836537	313545488	1
242836537	18580432	1
242836537	1487846678	1
242836537	486694111	1
242836537	14345812	1
242836537	23112236	1
242836537	69337453	1
242836537	2434051392	1
242836537	24965555	1
242836537	218982732	1
242836537	860184594	1
242836537	774337933893636096	1
242836537	1031657359	1
242836537	20270883	1
242836537	14824849	1
242836537	14854961	1
242836537	27511061	1
242836537	5031151	1
242836537	14190948	1
242836537	69004966	1
242836537	15324851	1
242836537	87498687	1
242836537	15194242	1
242836537	24464743	1
242836537	14348157	1
242836537	133022865	1
242836537	18967418	1
242836537	21443773	1
242836537	2962868158	1
242836537	148086041	1
242836537	18881645	1
242836537	22485748	1
242836537	16348549	1
242836537	38706540	1
242836537	17793878	1
242836537	3319089207	1
242836537	65927238	1
242836537	302881437	1
242836537	309282144	1
242836537	20660342	1
242836537	150078976	1
242836537	108726910	1
242836537	232235048	1
242836537	46479416	1
242836537	126062842	1
242836537	8162322	1
242836537	52401142	1
242836537	12245632	1
242836537	24703826	1
242836537	14335586	1
242836537	31058145	1
242836537	128733097	1
242836537	26587516	1
242836537	242426145	1
242836537	1014240348	1
242836537	20707070	1
242836537	30257834	1
242836537	19506790	1
242836537	2400301657	1
242836537	21148783	1
242836537	7313362	1
242836537	218770703	1
242836537	704750550957604864	1
242836537	21414576	1
242836537	22830647	1
242836537	207243664	1
242836537	14848798	1
242836537	3290070855	1
242836537	62348411	1
242836537	28113052	1
242836537	14049145	1
242836537	15097615	1
242836537	423631401	1
242836537	69641276	1
242836537	119245817	1
242836537	16442379	1
242836537	262691862	1
242836537	708072909114318848	1
242836537	183667282	1
242836537	17912982	1
242836537	1175221	1
242836537	342803375	1
242836537	55369810	1
242836537	16721621	1
242836537	573149116	1
242836537	1530850933	1
242836537	1101539173	1
242836537	183247422	1
242836537	77920769	1
242836537	19940085	1
242836537	334079075	1
242836537	12134692	1
242836537	33276161	1
242836537	17759597	1
242836537	329159493	1
242836537	284923785	1
242836537	371889510	1
242836537	19982260	1
242836537	2194529533	1
242836537	1428441589	1
242836537	52779839	1
242836537	949934436	1
242836537	11702412	1
242836537	17243733	1
242836537	18810140	1
242836537	32521584	1
242836537	25300308	1
242836537	55790584	1
242836537	14855994	1
242836537	288363743	1
242836537	21212087	1
242836537	11762572	1
242836537	217550103	1
242836537	34643610	1
242836537	17086475	1
242836537	56681659	1
242836537	186826724	1
242836537	14463848	1
242836537	18915795	1
242836537	23200125	1
242836537	2389510460	1
242836537	89968872	1
242836537	2360426665	1
242836537	17270262	1
242836537	30043495	1
242836537	851211	1
242836537	15650573	1
242836537	78716886	1
242836537	28279637	1
242836537	271725689	1
242836537	297067961	1
242836537	61280883	1
242836537	37744859	1
242836537	71584155	1
242836537	19629840	1
242836537	171171584	1
242836537	37281592	1
242836537	118130765	1
242836537	21122578	1
242836537	235196204	1
242836537	252296570	1
242836537	44397881	1
242836537	15765991	1
242836537	22302678	1
242836537	2239734516	1
242836537	249677516	1
242836537	16172747	1
242836537	14260960	1
242836537	120233868	1
242836537	31053563	1
242836537	121489431	1
242836537	318518392	1
242836537	87271106	1
242836537	52521572	1
242836537	186667011	1
242836537	69297657	1
242836537	452521774	1
242836537	20253808	1
242836537	61285110	1
242836537	460470940	1
242836537	76715323	1
242836537	73146747	1
242836537	355906128	1
242836537	19785811	1
242836537	17466186	1
242836537	103130238	1
242836537	300497193	1
242836537	243639047	1
242836537	40532337	1
242836537	19416225	1
242836537	3273220608	1
242836537	57107167	1
242836537	106520446	1
242836537	17289717	1
242836537	215207998	1
242836537	217064621	1
242836537	12926172	1
242836537	466519303	1
242836537	522282462	1
242836537	119491006	1
242836537	247334603	1
242836537	23534104	1
242836537	62734246	1
242836537	31448660	1
242836537	615443591	1
242836537	21786618	1
242836537	22728467	1
242836537	436925910	1
242836537	103447346	1
242836537	15201979	1
242836537	22685200	1
242836537	59145948	1
242836537	37999041	1
242836537	14413466	1
242836537	13262862	1
242836537	731167584	1
242836537	16273831	1
242836537	19362341	1
242836537	14688489	1
242836537	272710377	1
242836537	159655293	1
242836537	1543470992	1
242836537	29598035	1
242836537	70771229	1
242836537	28902856	1
242836537	135515077	1
242836537	603025587	1
242836537	13804112	1
242836537	14133964	1
242836537	24463149	1
242836537	12670512	1
242836537	926601	1
242836537	14055301	1
242836537	34665127	1
242836537	16340501	1
242836537	206487352	1
242836537	21406834	1
242836537	19554219	1
242836537	339332911	1
242836537	15908429	1
242836537	20336988	1
242836537	459849436	1
242836537	153181367	1
242836537	11640472	1
242836537	48037533	1
242836537	29221344	1
242836537	1615463502	1
242836537	75939860	1
242836537	380648579	1
242836537	114870265	1
242836537	149180925	1
242836537	24789175	1
242836537	15492359	1
242836537	50011708	1
242836537	1507338108	1
242836537	38459769	1
242836537	950531	1
242836537	1603419038	1
242836537	2223157392	1
242836537	126629610	1
242836537	299877078	1
242836537	46955476	1
242836537	37965812	1
242836537	401625957	1
242836537	14857525	1
242836537	16056306	1
242836537	456806128	1
242836537	87584353	1
242836537	16029780	1
242836537	23664429	1
242836537	37710752	1
242836537	24712487	1
242836537	197183834	1
242836537	19541375	1
242836537	36972997	1
242836537	15938122	1
242836537	21215620	1
242836537	118747545	1
242836537	56828100	1
242836537	31037199	1
242836537	617382180	1
242836537	88750092	1
242836537	50374439	1
242836537	15952856	1
242836537	168674628	1
242836537	19784906	1
242836537	2375533844	1
242836537	92544900	1
242836537	65483026	1
242836537	183898020	1
242836537	41405412	1
242836537	158470209	1
242836537	36719281	1
242836537	17494010	1
242836537	60828944	1
242836537	19863977	1
242836537	59771400	1
242836537	15313229	1
1060984272	153486399	1
19318314	153486399	1
305216911	153486399	1
2970279814	153486399	1
38254095	153486399	1
88806753	153486399	1
776664410	153486399	1
1055685948	153486399	1
266133081	153486399	1
3122099613	153486399	1
278124059	153486399	1
50452197	153486399	1
808416682972770304	153486399	1
234822928	153486399	1
818713465653051392	153486399	1
818472418620608512	153486399	1
24913074	153486399	1
1083448909	153486399	1
976969338	153486399	1
2970462034	153486399	1
111635980	153486399	1
248735463	153486399	1
7429102	153486399	1
13491312	153486399	1
942156122	153486399	1
2916086925	153486399	1
15808765	153486399	1
787373558	153486399	1
233842454	153486399	1
2371339658	153486399	1
1155335864	153486399	1
581141508	153486399	1
15764644	153486399	1
237814920	153486399	1
1339931490	153486399	1
479872233	153486399	1
14135426	153486399	1
193732179	153486399	1
28599820	153486399	1
462143773	153486399	1
51228911	153486399	1
115979444	153486399	1
584912320	153486399	1
2962868158	153486399	1
236511574	153486399	1
1209417007	153486399	1
164007407	153486399	1
3044993235	153486399	1
1045110018	153486399	1
815733290955112448	153486399	1
2724095695	153486399	1
242426145	153486399	1
817076257770835968	153486399	1
15361570	153486399	1
1092979962	153486399	1
432676344	153486399	1
221792092	153486399	1
29501253	153486399	1
168502762	153486399	1
24745957	153486399	1
190328374	153486399	1
242555999	153486399	1
156333623	153486399	1
33537967	153486399	1
1051127714	153486399	1
138770045	153486399	1
1071840474	153486399	1
161791703	153486399	1
234014087	153486399	1
154139987	153486399	1
2750127259	153486399	1
1083472286089396224	153486399	1
49697450	153486399	1
59292448	153486399	1
284639726	153486399	1
15952856	153486399	1
18850953	153486399	1
28827600	153486399	1
1082380458976051202	153486399	1
15417358	153486399	1
1080941062028447744	153486399	1
1080875913926139910	153486399	1
1054381765224210432	153486399	1
799068428	153486399	1
2806023349	153486399	1
949821883	153486399	1
21542518	153486399	1
4541535439	153486399	1
212403124	153486399	1
35367443	153486399	1
21835498	153486399	1
23794763	153486399	1
631090137	153486399	1
18662449	153486399	1
72365128	153486399	1
17827531	153486399	1
470792609	153486399	1
23848444	153486399	1
133001586	153486399	1
51241418	153486399	1
755113	153486399	1
22678323	153486399	1
315331161	153486399	1
139596582	153486399	1
31477513	153486399	1
17813820	153486399	1
1483756692	153486399	1
2767300211	153486399	1
153486399	1060984272	1
153486399	305620929	1
153486399	19318314	1
153486399	305216911	1
153486399	31801993	1
153486399	2966758114	1
153486399	137794015	1
153486399	258900199	1
153486399	239949176	1
153486399	515822213	1
153486399	74508260	1
153486399	82453460	1
153486399	1072467470	1
153486399	1531521632	1
153486399	18967498	1
153486399	2970279814	1
153486399	303861808	1
153486399	153944899	1
153486399	133832049	1
153486399	39249305	1
153486399	245451804	1
153486399	38254095	1
153486399	88806753	1
153486399	15954997	1
153486399	776664410	1
153486399	1055685948	1
153486399	3122099613	1
153486399	56864092	1
153486399	404132211	1
153486399	23600262	1
153486399	50452197	1
153486399	15394954	1
153486399	18137749	1
153486399	2863006655	1
153486399	85396297	1
153486399	1260172386	1
153486399	234822928	1
153486399	1074129612	1
153486399	1083448909	1
153486399	33576489	1
153486399	486694111	1
153486399	164369297	1
153486399	976969338	1
153486399	193872188	1
153486399	233693291	1
153486399	2970462034	1
153486399	242836537	1
153486399	31611298	1
153486399	24913074	1
153486399	1615463502	1
153486399	111635980	1
153486399	267854863	1
153486399	2966205003	1
153486399	171598736	1
153486399	211420609	1
153486399	2916086925	1
153486399	13491312	1
153486399	248735463	1
153486399	3018670151	1
153486399	312134473	1
153486399	231510077	1
153486399	558769636	1
153486399	237750442	1
153486399	210926192	1
153486399	2371339658	1
153486399	172858784	1
153486399	7429102	1
153486399	1155335864	1
153486399	581141508	1
153486399	1037321378	1
153486399	232992031	1
153486399	603083228	1
153486399	1339931490	1
153486399	25781141	1
153486399	479872233	1
153486399	364415553	1
153486399	912608010	1
153486399	16160352	1
153486399	1074518754	1
153486399	516880804	1
153486399	789244177	1
153486399	84119348	1
153486399	432771620	1
153486399	231108733	1
153486399	252249233	1
153486399	193732179	1
153486399	236279233	1
153486399	462143773	1
153486399	28599820	1
153486399	51228911	1
153486399	950783972	1
153486399	240812994	1
153486399	20552026	1
153486399	140519774	1
153486399	584912320	1
153486399	995193054	1
153486399	164007407	1
153486399	163570705	1
153486399	2962868158	1
153486399	1089859058	1
153486399	236511574	1
153486399	24768753	1
153486399	60828944	1
153486399	816298918468259841	1
153486399	1135486501	1
153486399	249410485	1
153486399	14984637	1
153486399	1045110018	1
153486399	80612021	1
153486399	2724095695	1
153486399	1058917562	1
153486399	3044993235	1
153486399	2968007206	1
153486399	112740986	1
153486399	1009269193	1
153486399	510516465	1
153486399	249348006	1
153486399	162069635	1
153486399	242426145	1
153486399	267938462	1
153486399	1209417007	1
153486399	815733290955112448	1
153486399	15361570	1
153486399	216503958	1
153486399	385429543	1
153486399	24195214	1
153486399	467823431	1
153486399	1068481578	1
153486399	1092979962	1
153486399	432676344	1
153486399	1055730738	1
153486399	18915145	1
153486399	221792092	1
153486399	155669457	1
153486399	2968451607	1
153486399	168502762	1
153486399	1410590874	1
153486399	24745957	1
153486399	234374703	1
153486399	518644221	1
153486399	18695134	1
153486399	117501995	1
153486399	78445977	1
153486399	156333623	1
153486399	1051127714	1
153486399	138770045	1
153486399	28602948	1
153486399	1222257180	1
153486399	18805303	1
153486399	20545793	1
153486399	21406834	1
153486399	1080509366	1
153486399	36948268	1
153486399	1077121945	1
153486399	161411080	1
153486399	161791703	1
153486399	199325935	1
153486399	442824717	1
153486399	109287731	1
153486399	4797361833	1
153486399	234014087	1
153486399	248495200	1
153486399	18909919	1
153486399	22523087	1
153486399	30216513	1
153486399	15600527	1
153486399	216065430	1
